Gene,gene_length
B3GLCT,499
B3GNT10,370
B3GNT2,398
B3GNT3,373
B3GNT4,379
B3GNT5,379
B3GNT6,385
B3GNT7,402
B3GNT8,398
B3GNT9,403
B3GNTL1,362
B4GALNT1,534
B4GALNT2,567
B4GALNT3,999
B4GALNT4,1040
B4GALT1,399
B4GALT2,402
B4GALT3,394
B4GALT4,345
B4GALT5,389
B4GALT6,383
B4GALT7,328
B4GAT1,416
B9D1,214
B9D2,176
BAALC,181
BAAT,419
BABAM1,330
BABAM2,416
BACE1,502
BACE2,519
BACH1,737
BACH2,842
BAD,169
BAG1,346
BAG2,212
BAG3,576
BAG4,458
BAG5,489
BAG6,1133
BAHCC1,2640
BAHD1,781
BAIAP2,554
BAIAP2L1,512
BAIAP2L2,530
BAIAP3,1188
BAK1,212
BAMBI,261
BANF1,90
BANF2,98
BANK1,786
BANP,520
BAP1,730
BARD1,778
BARHL1,328
BARHL2,388
BARX1,255
BARX2,280
BASP1,228
BATF,126
BATF2,275
BATF3,128
BAX,219
BAZ1A,1557
BAZ1B,1484
BAZ2A,1906
BAZ2B,2169
BBC3,262
BBIP1,104
BBOF1,530
BBOX1,388
BBS1,447
BBS10,724
BBS12,711
BBS2,722
BBS4,520
BBS5,342
BBS7,716
BBS9,888
BBX,942
BCAM,629
BCAN,912
BCAP29,349
BCAP31,314
BCAR1,917
BCAR3,826
BCAS1,585
BCAS2,226
BCAS3,951
BCAS4,212
BCAT1,399
BCAT2,446
BCCIP,323
BCDIN3D,293
BCHE,603
BCKDHA,335
BCKDHB,393
BCKDK,413
BCL10,234
BCL11A,836
BCL11B,895
BCL2,240
BCL2A1,176
BCL2L1,234
BCL2L10,242
BCL2L11,199
BCL2L12,335
BCL2L13,510
BCL2L14,361
BCL2L15,164
BCL2L2,194
BCL2L2-PABPN1,334
BCL3,455
BCL6,707
BCL6B,480
BCL7A,232
BCL7B,214
BCL7C,243
BCL9,1427
BCL9L,1500
BCLAF1,921
BCLAF3,712
BCO1,548
BCO2,580
BCOR,1756
BCORL1,1712
BCR,1272
BCS1L,420
BDH1,344
BDH2,246
BDKRB1,354
BDKRB2,392
BDNF,330
BDP1,2625
BEAN1,260
BECN1,451
BECN2,432
BEGAIN,813
BEND2,800
BEND3,829
BEND4,535
BEND5,422
BEND6,280
BEND7,469
BEST1,605
BEST2,510
BEST3,669
BEST4,474
BET1,119
BET1L,153
BEX1,126
BEX2,161
BEX3,112
BEX4,121
BEX5,112
BFAR,451
BFSP1,666
BFSP2,416
BGLAP,101
BGN,369
BHLHA15,190
BHLHA9,236
BHLHB9,548
BHLHE22,382
BHLHE23,242
BHLHE40,413
BHLHE41,483
BHMG1,639
BHMT,407
BHMT2,364
BICC1,975
BICD1,976
BICD2,856
BICDL1,574
BICDL2,542
BICRA,1561
BICRAL,1080
BID,242
BIK,161
BIN1,594
BIN2,598
BIN3,254
BIRC2,619
BIRC3,605
BIRC5,166
BIRC6,4858
BIRC7,299
BIRC8,237
BIVM,504
BIVM-ERCC5,1641
BLCAP,88
BLID,109
BLK,506
BLM,1418
BLMH,456
BLNK,457
BLOC1S1,154
BLOC1S1-RDH5,123
BLOC1S2,143
BLOC1S3,203
BLOC1S4,218
BLOC1S5,188
BLOC1S6,178
BLVRA,297
BLVRB,246
BLZF1,401
BMF,185
BMP1,987
BMP10,425
BMP15,393
BMP2,397
BMP2K,1162
BMP3,473
BMP4,409
BMP5,455
BMP6,514
BMP7,432
BMP8A,403
BMP8B,403
BMPER,686
BMPR1A,533
BMPR1B,533
BMPR2,1039
BMS1,1283
BMT2,406
BMX,676
BNC1,995
BNC2,1100
BNIP1,272
BNIP2,436
BNIP3,260
BNIP3L,220
BNIPL,358
BOC,1116
BOD1,186
BOD1L1,3052
BOD1L2,173
BOK,213
BOLA1,138
BOLA2,153
BOLA2B,153
BOLA3,108
BOLL,334
BOP1,747
BORA,635
BORCS5,197
BORCS6,358
BORCS7,107
BORCS8,120
BORCS8-MEF2B,383
BPGM,260
BPHL,292
BPI,488
BPIFA1,257
BPIFA2,250
BPIFA3,255
BPIFB1,485
BPIFB2,459
BPIFB3,477
BPIFB4,615
BPIFB6,454
BPIFC,508
BPNT1,309
BPTF,3047
BPY2,107
BPY2B,107
BPY2C,107
BRAF,808
BRAP,593
BRAT1,822
BRCA1,1885
BRCA2,3419
BRCC3,318
BRD1,1190
BRD2,837
BRD3,727
BRD3OS,126
BRD4,1363
BRD7,653
BRD8,1236
BRD9,598
BRDT,952
BRF1,678
BRF2,420
BRI3,126
BRI3BP,252
BRICD5,261
BRINP1,762
BRINP2,784
BRINP3,767
BRIP1,1250
BRIX1,354
BRK1,76
BRMS1,291
BRMS1L,324
BROX,412
BRPF1,1221
BRPF3,1206
BRS3,400
BRSK1,795
BRSK2,767
BRWD1,2321
BRWD3,1803
BSCL2,465
BSDC1,475
BSG,386
BSN,3927
BSND,321
BSPH1,133
BSPRY,403
BST1,334
BST2,181
BSX,234
BTAF1,1850
BTBD1,483
BTBD10,484
BTBD11,1105
BTBD16,507
BTBD17,479
BTBD18,713
BTBD19,292
BTBD2,526
BTBD3,523
BTBD6,486
BTBD7,1133
BTBD8,1793
BTBD9,613
BTC,179
BTD,546
BTF3,207
BTF3L4,159
BTG1,172
BTG2,159
BTG3,297
BTG4,224
BTK,694
BTLA,290
BTN1A1,527
BTN2A1,528
BTN2A2,524
BTN3A1,514
BTN3A2,335
BTN3A3,585
BTNL2,483
BTNL3,467
BTNL8,501
BTNL9,536
BTRC,606
BUB1,1086
BUB1B,1065
BUB1B-PAK6,682
BUB3,329
BUD13,620
BUD23,299
BUD31,145
BVES,361
BX255925.3,202
BX276092.9,519
BYSL,438
BZW1,452
BZW2,420
C10orf105,134
C10orf113,156
C10orf120,336
C10orf142,131
C10orf143,109
C10orf53,158
C10orf55,152
C10orf62,224
C10orf67,552
C10orf71,1436
C10orf82,235
C10orf88,446
C10orf90,700
C10orf95,214
C10orf99,82
C11orf1,191
C11orf16,468
C11orf21,179
C11orf24,450
C11orf40,218
C11orf42,334
C11orf45,146
C11orf49,338
C11orf52,124
C11orf53,287
C11orf54,316
C11orf58,184
C11orf65,314
C11orf68,294
C11orf71,148
C11orf74,222
C11orf80,678
C11orf86,116
C11orf87,198
C11orf88,197
C11orf91,194
C11orf94,99
C11orf95,679
C11orf96,418
C11orf97,127
C11orf98,290
C12orf10,377
C12orf29,326
C12orf4,553
C12orf40,653
C12orf42,361
C12orf43,294
C12orf45,212
C12orf49,206
C12orf50,415
C12orf54,128
C12orf56,623
C12orf57,127
C12orf60,246
C12orf65,167
C12orf66,469
C12orf71,270
C12orf73,72
C12orf75,89
C12orf76,136
C13orf42,326
C13orf46,213
C14orf119,141
C14orf132,115
C14orf177,126
C14orf178,123
C14orf180,178
C14orf28,311
C14orf39,588
C14orf93,539
C15orf38-AP3S2,224
C15orf39,1048
C15orf40,168
C15orf41,288
C15orf48,132
C15orf53,180
C15orf61,158
C15orf62,176
C15orf65,122
C16orf45,205
C16orf46,396
C16orf54,225
C16orf58,469
C16orf70,423
C16orf71,538
C16orf72,276
C16orf74,77
C16orf78,266
C16orf86,318
C16orf87,155
C16orf89,435
C16orf90,183
C16orf91,133
C16orf92,133
C16orf95,240
C16orf96,1142
C17orf100,119
C17orf107,191
C17orf113,676
C17orf47,571
C17orf49,193
C17orf50,175
C17orf51,222
C17orf53,648
C17orf58,340
C17orf64,237
C17orf67,91
C17orf75,397
C17orf78,276
C17orf80,610
C17orf97,424
C17orf98,155
C17orf99,266
C18orf21,221
C18orf25,405
C18orf32,77
C18orf54,534
C18orf63,686
C19orf12,153
C19orf18,216
C19orf24,133
C19orf25,161
C19orf33,107
C19orf38,231
C19orf44,658
C19orf47,423
C19orf48,118
C19orf53,100
C19orf54,352
C19orf57,669
C19orf66,292
C19orf67,359
C19orf70,141
C19orf71,210
C19orf73,130
C19orf81,199
C19orf84,187
C19orf85,223
C1D,181
C1GALT1,364
C1GALT1C1,319
C1GALT1C1L,316
C1orf100,148
C1orf105,184
C1orf109,204
C1orf112,854
C1orf115,143
C1orf116,602
C1orf122,111
C1orf123,161
C1orf127,824
C1orf131,294
C1orf141,401
C1orf146,181
C1orf158,195
C1orf159,381
C1orf162,156
C1orf167,1469
C1orf174,244
C1orf185,200
C1orf189,102
C1orf194,170
C1orf198,328
C1orf21,122
C1orf210,114
C1orf216,230
C1orf226,316
C1orf232,187
C1orf35,264
C1orf43,254
C1orf50,200
C1orf52,183
C1orf53,146
C1orf54,132
C1orf56,342
C1orf61,170
C1orf68,251
C1orf74,270
C1orf87,547
C1orf94,599
C1QA,246
C1QB,254
C1QBP,283
C1QC,246
C1QL1,259
C1QL2,288
C1QL3,256
C1QL4,239
C1QTNF1,282
C1QTNF12,303
C1QTNF2,331
C1QTNF3,320
C1QTNF4,330
C1QTNF5,244
C1QTNF6,279
C1QTNF7,297
C1QTNF8,257
C1QTNF9,334
C1QTNF9B,334
C1R,720
C1RL,488
C1S,689
C2,753
C20orf141,166
C20orf144,154
C20orf173,203
C20orf194,1178
C20orf202,123
C20orf203,195
C20orf204,190
C20orf27,200
C20orf85,138
C20orf96,364
C21orf58,323
C21orf62,267
C21orf91,298
C22orf15,158
C22orf23,218
C22orf31,291
C22orf39,143
C22orf42,252
C22orf46,244
C2CD2,697
C2CD2L,708
C2CD3,2354
C2CD4A,370
C2CD4B,365
C2CD4C,422
C2CD4D,354
C2CD5,1055
C2CD6,1821
C2orf15,126
C2orf16,5389
C2orf40,149
C2orf42,575
C2orf49,233
C2orf50,163
C2orf66,118
C2orf68,167
C2orf69,386
C2orf70,202
C2orf72,296
C2orf73,288
C2orf74,195
C2orf76,127
C2orf78,923
C2orf80,194
C2orf81,589
C2orf83,151
C2orf88,96
C2orf91,132
C2orf92,266
C3,1664
C3AR1,483
C3orf14,129
C3orf18,163
C3orf20,905
C3orf22,142
C3orf30,537
C3orf33,295
C3orf38,330
C3orf49,294
C3orf52,251
C3orf56,243
C3orf58,431
C3orf62,268
C3orf67,815
C3orf70,251
C3orf80,248
C3orf84,206
C3orf85,91
C4A,1745
C4B,1745
C4BPA,598
C4BPB,253
C4orf17,360
C4orf19,315
C4orf3,200
C4orf33,200
C4orf36,118
C4orf45,187
C4orf46,114
C4orf47,310
C4orf48,129
C4orf50,1509
C4orf51,203
C4orf54,1794
C5,1677
C5AR1,351
C5AR2,338
C5orf15,266
C5orf22,443
C5orf24,189
C5orf30,207
C5orf34,639
C5orf38,139
C5orf46,88
C5orf47,177
C5orf49,148
C5orf51,295
C5orf52,160
C5orf58,82
C5orf60,278
C5orf63,139
C5orf67,128
C6,935
C6orf10,566
C6orf106,299
C6orf118,470
C6orf120,192
C6orf132,1189
C6orf136,497
C6orf141,245
C6orf15,326
C6orf163,330
C6orf201,141
C6orf203,246
C6orf222,653
C6orf223,243
C6orf226,102
C6orf47,295
C6orf48,76
C6orf52,153
C6orf58,331
C6orf62,230
C6orf89,355
C7,844
C7orf25,480
C7orf26,450
C7orf31,591
C7orf33,178
C7orf43,581
C7orf50,195
C7orf55-LUC7L2,87
C7orf57,341
C7orf61,207
C7orf77,91
C8A,585
C8B,592
C8G,203
C8orf33,249
C8orf34,539
C8orf37,208
C8orf44,160
C8orf48,320
C8orf58,366
C8orf59,101
C8orf74,295
C8orf76,381
C8orf82,217
C8orf86,224
C8orf88,118
C8orf89,162
C9,560
C9orf116,137
C9orf129,197
C9orf131,1080
C9orf135,230
C9orf152,240
C9orf153,264
C9orf16,84
C9orf24,263
C9orf3,820
C9orf40,195
C9orf43,462
C9orf50,432
C9orf57,162
C9orf64,342
C9orf66,296
C9orf72,493
C9orf78,290
C9orf84,1445
C9orf85,180
C9orf92,109
CA1,262
CA10,329
CA11,329
CA12,355
CA13,263
CA14,338
CA2,261
CA3,261
CA4,313
CA5A,306
CA5B,318
CA6,314
CA7,265
CA8,291
CA9,460
CAAP1,362
CAB39,342
CAB39L,338
CABCOCO1,209
CABIN1,2221
CABLES1,634
CABLES2,479
CABP1,371
CABP2,221
CABP4,276
CABP5,174
CABP7,216
CABS1,396
CABYR,494
CACFD1,234
CACHD1,1224
CACNA1A,2513
CACNA1B,2341
CACNA1C,2210
CACNA1D,2182
CACNA1E,2314
CACNA1F,1978
CACNA1G,2378
CACNA1H,2354
CACNA1I,2224
CACNA1S,1874
CACNA2D1,1104
CACNA2D2,1154
CACNA2D3,1092
CACNA2D4,1155
CACNB1,599
CACNB2,661
CACNB3,485
CACNB4,521
CACNG1,223
CACNG2,324
CACNG3,316
CACNG4,328
CACNG5,276
CACNG6,261
CACNG7,276
CACNG8,426
CACTIN,759
CACUL1,370
CACYBP,229
CAD,2226
CADM1,472
CADM2,438
CADM3,433
CADM4,389
CADPS,1354
CADPS2,1302
CAGE1,840
CALB1,262
CALB2,272
CALCA,142
CALCB,139
CALCOCO1,692
CALCOCO2,471
CALCR,509
CALCRL,462
CALD1,794
CALHM1,347
CALHM2,324
CALHM3,345
CALHM4,315
CALHM5,310
CALHM6,316
CALM1,151
CALM2,197
CALM3,150
CALML3,150
CALML4,197
CALML5,147
CALML6,182
CALN1,262
CALR,418
CALR3,385
CALU,324
CALY,218
CAMK1,371
CAMK1D,386
CAMK1G,477
CAMK2A,490
CAMK2B,667
CAMK2D,534
CAMK2G,559
CAMK2N1,79
CAMK2N2,80
CAMK4,474
CAMKK1,533
CAMKK2,589
CAMKMT,324
CAMKV,502
CAMLG,297
CAMP,174
CAMSAP1,1614
CAMSAP2,1490
CAMSAP3,1277
CAMTA1,1674
CAMTA2,1242
CAND1,1231
CAND2,1237
CANT1,402
CANX,593
CAP1,476
CAP2,478
CAPG,349
CAPN1,715
CAPN10,673
CAPN11,740
CAPN12,720
CAPN13,670
CAPN14,685
CAPN15,1087
CAPN2,701
CAPN3,822
CAPN5,681
CAPN6,642
CAPN7,814
CAPN8,704
CAPN9,691
CAPNS1,323
CAPNS2,249
CAPRIN1,710
CAPRIN2,1078
CAPS,276
CAPS2,558
CAPSL,209
CAPZA1,287
CAPZA2,287
CAPZA3,300
CAPZB,302
CARD10,1033
CARD11,1155
CARD14,1005
CARD16,198
CARD17,111
CARD18,91
CARD19,184
CARD6,1038
CARD8,538
CARD9,537
CARF,726
CARHSP1,148
CARM1,609
CARMIL1,1372
CARMIL2,1436
CARMIL3,1373
CARNMT1,410
CARNS1,951
CARS,832
CARS2,565
CARTPT,117
CASC1,723
CASC10,137
CASC3,704
CASC4,437
CASD1,798
CASK,928
CASKIN1,1432
CASKIN2,1203
CASP1,405
CASP10,523
CASP12,341
CASP14,243
CASP2,453
CASP3,278
CASP4,378
CASP5,448
CASP6,294
CASP7,389
CASP8,539
CASP8AP2,1972
CASP9,422
CASQ1,397
CASQ2,400
CASR,1089
CASS4,787
CAST,792
CASTOR1,481
CASTOR2,330
CASTOR3,164
CASZ1,1760
CAT,528
CATIP,388
CATSPER1,781
CATSPER2,535
CATSPER3,399
CATSPER4,483
CATSPERB,1117
CATSPERD,799
CATSPERE,952
CATSPERG,1160
CATSPERZ,201
CAV1,179
CAV2,163
CAV3,152
CAVIN1,391
CAVIN2,426
CAVIN3,294
CAVIN4,365
CBARP,726
CBFA2T2,615
CBFA2T3,654
CBFB,188
CBL,907
CBLB,983
CBLC,475
CBLL1,492
CBLL2,426
CBLN1,194
CBLN2,225
CBLN3,206
CBLN4,202
CBR1,278
CBR3,278
CBR4,238
CBS,552
CBSL,566
CBWD1,396
CBWD2,396
CBWD3,396
CBWD5,396
CBWD6,396
CBX1,186
CBX2,533
CBX3,184
CBX4,561
CBX5,192
CBX6,413
CBX7,252
CBX8,390
CBY1,170
CBY3,243
CC2D1A,952
CC2D1B,859
CC2D2A,1621
CC2D2B,1430
CCAR1,1151
CCAR2,924
CCBE1,407
CCDC102A,551
CCDC102B,514
CCDC103,243
CCDC105,500
CCDC106,281
CCDC107,284
CCDC110,837
CCDC112,530
CCDC113,378
CCDC114,671
CCDC115,181
CCDC116,614
CCDC117,280
CCDC12,180
CCDC120,697
CCDC121,441
CCDC122,274
CCDC124,224
CCDC125,512
CCDC126,141
CCDC127,261
CCDC130,397
CCDC134,230
CCDC136,1155
CCDC137,292
CCDC138,666
CCDC14,913
CCDC140,164
CCDC141,1531
CCDC142,751
CCDC144A,1428
CCDC144NL,222
CCDC146,956
CCDC148,601
CCDC149,541
CCDC15,963
CCDC150,1102
CCDC151,596
CCDC152,255
CCDC153,211
CCDC154,675
CCDC155,563
CCDC157,753
CCDC158,1114
CCDC159,298
CCDC160,326
CCDC163,146
CCDC166,440
CCDC167,98
CCDC168,7082
CCDC169,242
CCDC169-SOHLH2,193
CCDC17,623
CCDC170,716
CCDC171,1327
CCDC172,259
CCDC173,553
CCDC174,468
CCDC175,829
CCDC177,708
CCDC178,892
CCDC179,69
CCDC18,1455
CCDC180,1702
CCDC181,510
CCDC182,154
CCDC183,535
CCDC184,195
CCDC185,624
CCDC186,899
CCDC187,2078
CCDC188,403
CCDC189,397
CCDC190,303
CCDC191,937
CCDC192,293
CCDC194,235
CCDC195,202
CCDC196,298
CCDC197,273
CCDC198,337
CCDC200,169
CCDC22,628
CCDC24,308
CCDC25,209
CCDC27,657
CCDC28A,275
CCDC28B,242
CCDC3,271
CCDC30,940
CCDC32,204
CCDC33,756
CCDC34,374
CCDC36,595
CCDC38,564
CCDC39,942
CCDC40,1143
CCDC42,317
CCDC43,228
CCDC47,484
CCDC50,483
CCDC51,412
CCDC54,329
CCDC57,917
CCDC58,145
CCDC59,242
CCDC6,475
CCDC60,551
CCDC61,513
CCDC62,685
CCDC63,564
CCDC65,498
CCDC66,949
CCDC68,336
CCDC69,297
CCDC7,1386
CCDC70,234
CCDC71,468
CCDC71L,317
CCDC73,1080
CCDC74A,379
CCDC74B,381
CCDC77,489
CCDC78,439
CCDC8,539
CCDC80,951
CCDC81,653
CCDC82,545
CCDC83,445
CCDC84,333
CCDC85A,554
CCDC85B,203
CCDC85C,420
CCDC86,361
CCDC87,850
CCDC88A,1872
CCDC88B,1477
CCDC88C,2029
CCDC89,375
CCDC9,588
CCDC90B,255
CCDC91,442
CCDC92,332
CCDC93,632
CCDC96,556
CCDC97,344
CCDC9B,535
CCER1,407
CCER2,267
CCHCR1,872
CCIN,589
CCK,116
CCKAR,429
CCKBR,517
CCL1,97
CCL11,98
CCL13,99
CCL14,116
CCL15,114
CCL16,121
CCL17,95
CCL18,90
CCL19,105
CCL2,100
CCL20,97
CCL21,135
CCL22,94
CCL23,138
CCL24,120
CCL25,151
CCL26,95
CCL27,113
CCL28,128
CCL3,93
CCL3L1,94
CCL4,93
CCL4L2,104
CCL5,92
CCL7,100
CCL8,100
CCM2,466
CCM2L,434
CCNA1,466
CCNA2,433
CCNB1,434
CCNB1IP1,278
CCNB2,399
CCNB3,1396
CCNC,284
CCND1,296
CCND2,290
CCND3,293
CCNDBP1,361
CCNE1,411
CCNE2,405
CCNF,787
CCNG1,296
CCNG2,345
CCNH,324
CCNI,378
CCNI2,386
CCNJ,384
CCNJL,436
CCNK,581
CCNL1,527
CCNL2,521
CCNO,351
CCNQ,249
CCNT1,727
CCNT2,731
CCNY,342
CCNYL1,360
CCP110,1013
CCPG1,808
CCR1,356
CCR10,363
CCR2,375
CCR3,377
CCR4,361
CCR5,353
CCR6,375
CCR7,379
CCR8,356
CCR9,370
CCRL2,357
CCS,275
CCSAP,271
CCSER1,901
CCSER2,1048
CCT2,536
CCT3,546
CCT4,540
CCT5,542
CCT6A,532
CCT6B,531
CCT7,544
CCT8,549
CCT8L2,558
CCZ1,483
CCZ1B,483
CD101,1022
CD109,1446
CD14,376
CD151,254
CD160,235
CD163,1157
CD163L1,1464
CD164,198
CD164L2,175
CD177,438
CD180,662
CD19,558
CD1A,328
CD1B,334
CD1C,334
CD1D,336
CD1E,389
CD2,352
CD200,295
CD200R1,349
CD200R1L,272
CD207,329
CD209,405
CD22,848
CD226,337
CD24,130
CD244,371
CD247,165
CD248,758
CD27,261
CD274,291
CD276,535
CD28,235
CD2AP,640
CD2BP2,342
CD300A,300
CD300C,225
CD300E,206
CD300LB,202
CD300LD,195
CD300LF,306
CD300LG,333
CD302,1874
CD320,283
CD33,365
CD34,386
CD36,473
CD37,282
CD38,301
CD3D,172
CD3E,208
CD3EAP,513
CD3G,183
CD4,459
CD40,278
CD40LG,262
CD44,743
CD46,400
CD47,324
CD48,253
CD5,496
CD52,62
CD53,220
CD55,551
CD58,251
CD59,129
CD5L,348
CD6,669
CD63,239
CD68,355
CD69,200
CD7,241
CD70,209
CD72,360
CD74,297
CD79A,258
CD79B,231
CD80,289
CD81,275
CD82,268
CD83,206
CD84,346
CD86,330
CD8A,236
CD8B,244
CD8B2,222
CD9,252
CD93,653
CD96,586
CD99,186
CD99L2,273
CDA,147
CDADC1,515
CDAN1,1228
CDC123,337
CDC14A,625
CDC14B,499
CDC14C,555
CDC16,621
CDC20,500
CDC20B,520
CDC23,598
CDC25A,525
CDC25B,581
CDC25C,474
CDC26,86
CDC27,831
CDC34,237
CDC37,379
CDC37L1,338
CDC40,580
CDC42,192
CDC42BPA,1733
CDC42BPB,1712
CDC42BPG,1552
CDC42EP1,392
CDC42EP2,211
CDC42EP3,255
CDC42EP4,357
CDC42EP5,149
CDC42SE1,80
CDC42SE2,85
CDC45,599
CDC5L,803
CDC6,561
CDC7,575
CDC73,532
CDCA2,1024
CDCA3,269
CDCA4,242
CDCA5,308
CDCA7,451
CDCA7L,455
CDCA8,281
CDCP1,837
CDCP2,541
CDH1,904
CDH10,789
CDH11,797
CDH12,795
CDH13,761
CDH15,815
CDH16,830
CDH17,833
CDH18,791
CDH19,773
CDH2,907
CDH20,802
CDH22,829
CDH23,3355
CDH24,820
CDH26,833
CDH3,830
CDH4,917
CDH5,785
CDH6,791
CDH7,786
CDH8,800
CDH9,790
CDHR1,860
CDHR2,1311
CDHR3,886
CDHR4,789
CDHR5,846
CDIP1,209
CDIPT,238
CDK1,298
CDK10,361
CDK11A,784
CDK11B,796
CDK12,1491
CDK13,1513
CDK14,470
CDK15,430
CDK16,571
CDK17,524
CDK18,505
CDK19,503
CDK2,347
CDK20,347
CDK2AP1,116
CDK2AP2,127
CDK3,306
CDK4,304
CDK5,293
CDK5R1,308
CDK5R2,368
CDK5RAP1,602
CDK5RAP2,1894
CDK5RAP3,532
CDK6,327
CDK7,347
CDK8,465
CDK9,373
CDKAL1,580
CDKL1,359
CDKL2,571
CDKL3,593
CDKL4,380
CDKL5,1031
CDKN1A,165
CDKN1B,206
CDKN1C,317
CDKN2A,168
CDKN2AIP,581
CDKN2AIPNL,117
CDKN2B,139
CDKN2C,169
CDKN2D,167
CDKN3,213
CDNF,86
CDO1,201
CDON,1288
CDPF1,124
CDR1,263
CDR2,455
CDR2L,466
CDRT1,926
CDRT15,189
CDRT15L2,282
CDRT4,153
CDS1,462
CDS2,446
CDSN,530
CDT1,547
CDV3,259
CDX1,266
CDX2,314
CDX4,285
CDY1,555
CDY1B,555
CDY2A,556
CDY2B,556
CDYL,599
CDYL2,508
CEACAM1,527
CEACAM16,426
CEACAM18,385
CEACAM19,301
CEACAM20,597
CEACAM21,294
CEACAM3,253
CEACAM4,255
CEACAM5,703
CEACAM6,345
CEACAM7,266
CEACAM8,350
CEBPA,359
CEBPB,346
CEBPD,270
CEBPE,282
CEBPG,151
CEBPZ,1055
CEBPZOS,81
CECR2,1485
CEL,757
CELA1,259
CELA2A,270
CELA2B,270
CELA3A,271
CELA3B,271
CELF1,515
CELF2,534
CELF3,466
CELF4,487
CELF5,486
CELF6,482
CELSR1,3015
CELSR2,2924
CELSR3,3313
CEMIP,1362
CEMIP2,1384
CEMP1,248
CEND1,150
CENPA,141
CENPB,600
CENPBD1,188
CENPC,944
CENPE,2702
CENPF,3115
CENPH,248
CENPI,757
CENPJ,1339
CENPK,270
CENPL,391
CENPM,181
CENPN,354
CENPO,301
CENPP,289
CENPQ,269
CENPS-CORT,165
CENPT,562
CENPU,419
CENPV,273
CENPVL1,273
CENPVL2,273
CENPVL3,288
CENPW,104
CENPX,132
CEP104,926
CEP112,956
CEP120,987
CEP126,1118
CEP128,1095
CEP131,1084
CEP135,1141
CEP152,1711
CEP162,1404
CEP164,1461
CEP170,1585
CEP170B,1591
CEP19,168
CEP192,2538
CEP250,2443
CEP290,2482
CEP295,2602
CEP295NL,622
CEP350,3118
CEP41,374
CEP44,400
CEP55,465
CEP57,501
CEP57L1,478
CEP63,704
CEP68,758
CEP70,598
CEP72,648
CEP76,660
CEP78,728
CEP83,702
CEP85,763
CEP85L,809
CEP89,784
CEP95,822
CEP97,866
CEPT1,417
CER1,268
CERCAM,596
CERK,538
CERKL,559
CERS1,351
CERS2,381
CERS3,384
CERS4,395
CERS5,393
CERS6,393
CES1,569
CES2,624
CES3,572
CES4A,585
CES5A,605
CETN1,173
CETN2,173
CETN3,192
CETP,494
CFAP100,613
CFAP126,178
CFAP157,521
CFAP161,302
CFAP20,194
CFAP206,623
CFAP221,841
CFAP298,291
CFAP299,251
CFAP300,268
CFAP36,368
CFAP410,376
CFAP43,1666
CFAP44,1855
CFAP45,552
CFAP46,2716
CFAP47,3188
CFAP52,621
CFAP53,515
CFAP54,3097
CFAP57,1284
CFAP58,873
CFAP61,1238
CFAP65,1926
CFAP69,942
CFAP70,1122
CFAP73,309
CFAP74,1585
CFAP77,321
CFAP97,533
CFAP97D1,165
CFAP97D2,167
CFAP99,715
CFC1,224
CFC1B,224
CFD,261
CFDP1,300
CFH,1232
CFHR1,331
CFHR2,356
CFHR3,331
CFHR4,579
CFHR5,570
CFI,592
CFL1,205
CFL2,167
CFLAR,481
CFP,470
CFTR,1481
CGA,148
CGAS,523
CGB1,156
CGB2,164
CGB3,166
CGB5,166
CGB7,166
CGB8,166
CGGBP1,168
CGN,1204
CGNL1,1303
CGREF1,441
CGRRF1,333
CH25H,273
CHAC1,265
CHAC2,185
CHAD,360
CHADL,763
CHAF1A,957
CHAF1B,560
CHAMP1,813
CHAT,749
CHCHD1,119
CHCHD10,150
CHCHD2,152
CHCHD3,233
CHCHD4,156
CHCHD5,159
CHCHD6,257
CHCHD7,111
CHD1,1711
CHD1L,898
CHD2,1829
CHD3,2060
CHD4,1941
CHD5,1955
CHD6,2716
CHD7,2998
CHD8,2582
CHD9,2898
CHDH,595
CHEK1,493
CHEK2,587
CHERP,928
CHFR,665
CHGA,458
CHGB,678
CHI3L1,384
CHI3L2,391
CHIA,477
CHIC1,225
CHIC2,166
CHID1,419
CHIT1,467
CHKA,458
CHKB,396
CHL1,1225
CHM,654
CHML,657
CHMP1A,197
CHMP1B,200
CHMP2A,223
CHMP2B,214
CHMP3,252
CHMP4A,266
CHMP4B,225
CHMP4C,234
CHMP5,220
CHMP6,225
CHMP7,454
CHN1,460
CHN2,217
CHODL,274
CHORDC1,333
CHP1,196
CHP2,197
CHPF,776
CHPF2,773
CHPT1,407
CHRAC1,132
CHRD,956
CHRDL1,459
CHRDL2,452
CHRFAM7A,413
CHRM1,461
CHRM2,467
CHRM3,591
CHRM4,480
CHRM5,533
CHRNA1,483
CHRNA10,451
CHRNA2,530
CHRNA3,506
CHRNA4,628
CHRNA5,469
CHRNA6,495
CHRNA7,532
CHRNA9,480
CHRNB1,502
CHRNB2,505
CHRNB3,459
CHRNB4,499
CHRND,518
CHRNE,494
CHRNG,518
CHST1,412
CHST10,357
CHST11,353
CHST12,415
CHST13,342
CHST14,377
CHST15,562
CHST2,531
CHST3,480
CHST4,387
CHST5,412
CHST6,396
CHST7,487
CHST8,425
CHST9,444
CHSY1,803
CHSY3,883
CHTF18,1185
CHTF8,525
CHTOP,250
CHUK,746
CHURC1,141
CHURC1-FNTB,472
CIAO1,340
CIAO2A,161
CIAO2B,164
CIAO3,477
CIAPIN1,313
